Vista Hermosa Hotel,Arequipa,1.99606,150.384,111111111111111111111111111111
Hotel Sol Dorado,Buenos Aires,3.57383,188.958,111111111111111111111111111111
Hotel Sol Dorado,Lima,4.55152,126.308,111111111111111111111111111111
Resort Las Americas,Lima,1.37507,130.689,111111111111111111111111111111
EcoLodge Imperial,Buenos Aires,2.49544,180.624,111111111111111111111111111111
EcoLodge Imperial,Lima,3.33988,57.7064,111111111111111111111111111111
EcoLodge Imperial,Buenos Aires,4.37513,134.27,111111111111111111111111111111
Mirador Suites,Lima,1.19046,54.104,111111111111111111111111111111
Grand Plaza Hotel,Bogota,2.67307,185.457,111111111111111111111111111111
Valle Verde Inn,Sao Paulo,3.72243,107.114,111111111111111111111111111111
Vista Hermosa Hotel,Lima,3.11808,58.3058,111111111111111111111111111111
Mirador Suites,Lima,3.00277,164.38,111111111111111111111111111111
Andina Royal Resort,Buenos Aires,2.50382,74.9449,111111111111111111111111111111
EcoLodge Imperial,Sao Paulo,3.50256,86.8144,111111111111111111111111111111
EcoLodge Imperial,Santiago,4.70215,193.821,111111111111111111111111111111
Mirador Suites,Sao Paulo,4.40541,119.425,111111111111111111111111111111
Mirador Suites,Lima,1.61671,140.976,111111111111111111111111111111
Grand Plaza Hotel,Cusco,2.48664,57.9974,111111111111111111111111111111
EcoLodge Imperial,Arequipa,3.48771,195.64,111111111111111111111111111111
Valle Verde Inn,Lima,1.36934,182.704,111111111111111111111111111111
Mirador Suites,Lima,3.6991,139.315,111111111111111111111111111111
Hostal El Viajero,Lima,3.51934,153.466,111111111111111111111111111111
Central Boutique,Buenos Aires,4.93938,111.586,111111111111111111111111111111
EcoLodge Imperial,Sao Paulo,1.62935,133.434,111111111111111111111111111111
Mirador Suites,Lima,2.56937,98.8806,111111111111111111111111111111
Mirador Suites,Lima,2.16355,54.0217,111111111111111111111111111111
Mirador Suites,Santiago,4.57936,106.976,111111111111111111111111111111
Central Boutique,Buenos Aires,3.67924,186.307,111111111111111111111111111111
Valle Verde Inn,Lima,3.69919,124.273,111111111111111111111111111111
Valle Verde Inn,Lima,3.15549,80.8103,111111111111111111111111111111
EcoLodge Imperial,Lima,2.54859,192.159,111111111111111111111111111111
Resort Las Americas,Lima,4.28055,170.026,111111111111111111111111111111
Hotel Sol Dorado,Lima,3.4229,77.6885,111111111111111111111111111111
Hotel Sol Dorado,Buenos Aires,1.41339,135.152,111111111111111111111111111111
Grand Plaza Hotel,Arequipa,3.14914,152.927,111111111111111111111111111111
EcoLodge Imperial,Arequipa,2.01145,147.775,111111111111111111111111111111
Grand Plaza Hotel,Piura,4.39597,181.393,111111111111111111111111111111
Hotel Sol Dorado,Lima,1.14858,185.652,111111111111111111111111111111
Grand Plaza Hotel,Lima,3.76262,132.782,111111111111111111111111111111
EcoLodge Imperial,Cusco,4.36861,151.863,111111111111111111111111111111
Hostal El Viajero,Lima,1.38168,162.742,111111111111111111111111111111
Resort Las Americas,Santiago,1.44356,188.214,111111111111111111111111111111
Mirador Suites,Bogota,3.89452,184.929,111111111111111111111111111111
Central Boutique,Santiago,3.68567,187.357,111111111111111111111111111111
Hotel Sol Dorado,Buenos Aires,1.3287,132.122,111111111111111111111111111111
Grand Plaza Hotel,Lima,4.45403,95.4518,111111111111111111111111111111
Hotel Sol Dorado,Lima,2.9711,196.454,111111111111111111111111111111
Hotel Sol Dorado,Sao Paulo,1.53415,197.047,111111111111111111111111111111
Andina Royal Resort,Arequipa,4.9063,106.037,111111111111111111111111111111
Hostal El Viajero,Piura,4.65644,190.126,111111111111111111111111111111
Hotel Sol Dorado,Lima,1.11897,182.655,111111111111111111111111111111
Grand Plaza Hotel,Piura,2.84681,96.0505,111111111111111111111111111111
Grand Plaza Hotel,Lima,1.66233,163.517,111111111111111111111111111111
Vista Hermosa Hotel,Cusco,4.23688,135.212,111111111111111111111111111111
Vista Hermosa Hotel,Buenos Aires,3.54945,102.821,111111111111111111111111111111
Andina Royal Resort,Lima,4.37507,122.278,111111111111111111111111111111
Hotel Sol Dorado,Bogota,2.36026,56.2066,111111111111111111111111111111
Valle Verde Inn,Santiago,3.05455,71.0376,111111111111111111111111111111
Andina Royal Resort,Bogota,4.91928,99.119,111111111111111111111111111111
Hostal El Viajero,Santiago,4.14898,193.001,111111111111111111111111111111
Andina Royal Resort,Arequipa,3.19247,54.6688,111111111111111111111111111111
Andina Royal Resort,Cusco,2.18378,197.525,111111111111111111111111111111
Valle Verde Inn,Lima,2.45903,77.7617,111111111111111111111111111111
Andina Royal Resort,Piura,3.08554,57.0205,111111111111111111111111111111
Valle Verde Inn,Bogota,2.63255,93.9622,111111111111111111111111111111
Central Boutique,Cusco,2.19257,103.464,111111111111111111111111111111
Andina Royal Resort,Lima,3.87777,76.452,111111111111111111111111111111
Hostal El Viajero,Sao Paulo,2.5207,154.465,111111111111111111111111111111
Hotel Sol Dorado,Lima,2.17884,173.847,111111111111111111111111111111
Andina Royal Resort,Cusco,3.3606,177.891,111111111111111111111111111111
Andina Royal Resort,Santiago,3.45718,50.3245,111111111111111111111111111111
Central Boutique,Buenos Aires,4.5846,117.287,111111111111111111111111111111
Andina Royal Resort,Lima,3.71181,50.9195,111111111111111111111111111111
Resort Las Americas,Lima,3.27693,175.916,111111111111111111111111111111
Central Boutique,Lima,3.57801,74.5283,111111111111111111111111111111
Resort Las Americas,Lima,2.93916,194.177,111111111111111111111111111111
Mirador Suites,Santiago,3.05288,125.705,111111111111111111111111111111
Hostal El Viajero,Arequipa,1.51484,180.248,111111111111111111111111111111
Hostal El Viajero,Cusco,1.72211,160.164,111111111111111111111111111111
EcoLodge Imperial,Cusco,3.27103,50.4372,111111111111111111111111111111
Hostal El Viajero,Lima,2.33386,97.2973,111111111111111111111111111111
Central Boutique,Cusco,3.11997,191.635,111111111111111111111111111111
Grand Plaza Hotel,Lima,1.81089,108.585,111111111111111111111111111111
Central Boutique,Santiago,4.97793,183.32,111111111111111111111111111111
Resort Las Americas,Cusco,2.54425,91.8093,111111111111111111111111111111
Central Boutique,Lima,4.4936,67.2437,111111111111111111111111111111
Central Boutique,Lima,3.3482,86,111111111111111111111111111111
Valle Verde Inn,Lima,4.14972,72.8436,111111111111111111111111111111
Vista Hermosa Hotel,Cusco,2.91327,145.651,111111111111111111111111111111
Grand Plaza Hotel,Santiago,4.13173,171.821,111111111111111111111111111111
Central Boutique,Cusco,1.92737,110.008,111111111111111111111111111111
Resort Las Americas,Lima,4.60593,167.743,111111111111111111111111111111
Grand Plaza Hotel,Arequipa,4.39192,80.5788,111111111111111111111111111111
Hotel Sol Dorado,Santiago,3.52372,160.474,111111111111111111111111111111
Valle Verde Inn,Cusco,1.03233,162.938,111111111111111111111111111111
Grand Plaza Hotel,Lima,1.82752,81.6819,111111111111111111111111111111
Central Boutique,Lima,2.17228,158.793,111111111111111111111111111111
Hotel Sol Dorado,Santiago,3.29001,107.544,111111111111111111111111111111
Andina Royal Resort,Lima,1.45308,122.404,111111111111111111111111111111
EcoLodge Imperial,Buenos Aires,1.1218,151.353,111111111111111111111111111111
Central Boutique,Santiago,2.3588,52.547,111111111111111111111111111111
Resort Las Americas,Cusco,2.09518,103.354,111111111111111111111111111111
Resort Las Americas,Lima,4.52669,192.439,111111111111111111111111111111
Andina Royal Resort,Arequipa,1.84505,61.9139,111111111111111111111111111111
Central Boutique,Buenos Aires,4.26318,161.948,111111111111111111111111111111
EcoLodge Imperial,Arequipa,3.51435,57.5804,111111111111111111111111111111
EcoLodge Imperial,Buenos Aires,2.66821,70.4811,111111111111111111111111111111
Hotel Sol Dorado,Piura,3.08669,109.109,111111111111111111111111111111
Vista Hermosa Hotel,Lima,2.96077,58.9728,111111111111111111111111111111
Andina Royal Resort,Piura,2.72764,91.3824,111111111111111111111111111111
Valle Verde Inn,Piura,2.44122,59.4597,111111111111111111111111111111
Andina Royal Resort,Santiago,2.7853,77.8578,111111111111111111111111111111
Vista Hermosa Hotel,Santiago,1.77248,99.5208,111111111111111111111111111111
Central Boutique,Arequipa,2.61783,168.681,111111111111111111111111111111
Resort Las Americas,Sao Paulo,4.5802,130.356,111111111111111111111111111111
Valle Verde Inn,Cusco,3.38365,99.0701,111111111111111111111111111111
Mirador Suites,Cusco,4.14055,140.358,111111111111111111111111111111
EcoLodge Imperial,Cusco,3.88248,183.007,111111111111111111111111111111
Andina Royal Resort,Lima,2.31119,57.1143,111111111111111111111111111111
Andina Royal Resort,Cusco,3.32136,177.703,111111111111111111111111111111
Andina Royal Resort,Lima,1.31009,97.9786,111111111111111111111111111111
Vista Hermosa Hotel,Lima,1.13158,155.391,111111111111111111111111111111
Resort Las Americas,Santiago,1.46648,154.136,111111111111111111111111111111
Mirador Suites,Sao Paulo,3.82637,121.207,111111111111111111111111111111
Andina Royal Resort,Piura,4.28453,106.944,111111111111111111111111111111
Mirador Suites,Cusco,3.77364,129.711,111111111111111111111111111111
Resort Las Americas,Santiago,3.29899,181.865,111111111111111111111111111111
EcoLodge Imperial,Lima,2.96462,56.0322,111111111111111111111111111111
Vista Hermosa Hotel,Buenos Aires,3.53237,72.4988,111111111111111111111111111111
Hostal El Viajero,Santiago,4.11273,183.014,111111111111111111111111111111
Resort Las Americas,Buenos Aires,3.83124,143.098,111111111111111111111111111111
Grand Plaza Hotel,Arequipa,1.57898,166.65,111111111111111111111111111111
Resort Las Americas,Sao Paulo,1.23736,109.606,111111111111111111111111111111
Andina Royal Resort,Arequipa,2.77658,173.985,111111111111111111111111111111
Valle Verde Inn,Lima,2.5769,164.846,111111111111111111111111111111
Mirador Suites,Cusco,4.65605,172.395,111111111111111111111111111111
Hotel Sol Dorado,Piura,4.08464,50.0921,111111111111111111111111111111
Valle Verde Inn,Piura,4.23141,85.1185,111111111111111111111111111111
Hostal El Viajero,Cusco,2.76714,195.548,111111111111111111111111111111
Valle Verde Inn,Santiago,4.43527,101.642,111111111111111111111111111111
Andina Royal Resort,Arequipa,4.96895,154.692,111111111111111111111111111111
Mirador Suites,Sao Paulo,1.75311,187.427,111111111111111111111111111111
EcoLodge Imperial,Buenos Aires,1.66872,168.801,111111111111111111111111111111
Vista Hermosa Hotel,Santiago,2.17787,81.6749,111111111111111111111111111111
EcoLodge Imperial,Lima,1.68903,139.818,111111111111111111111111111111
EcoLodge Imperial,Cusco,2.59278,122.78,111111111111111111111111111111
Central Boutique,Bogota,2.28011,128.409,111111111111111111111111111111
Grand Plaza Hotel,Buenos Aires,1.8904,162.616,111111111111111111111111111111
Hotel Sol Dorado,Lima,3.60022,191.221,111111111111111111111111111111
Andina Royal Resort,Piura,2.78005,73.118,111111111111111111111111111111
EcoLodge Imperial,Santiago,3.7124,159.917,111111111111111111111111111111
Vista Hermosa Hotel,Lima,2.63534,75.3135,111111111111111111111111111111
Valle Verde Inn,Cusco,3.53311,135.809,111111111111111111111111111111
Grand Plaza Hotel,Santiago,3.98749,101.412,111111111111111111111111111111
EcoLodge Imperial,Lima,3.62782,175.7,111111111111111111111111111111
EcoLodge Imperial,Arequipa,2.61323,149.839,111111111111111111111111111111
Andina Royal Resort,Buenos Aires,1.6516,145.604,111111111111111111111111111111
Andina Royal Resort,Lima,2.2722,122.248,111111111111111111111111111111
Hotel Sol Dorado,Sao Paulo,2.10372,169.353,111111111111111111111111111111
Hotel Sol Dorado,Arequipa,2.76123,86.7173,111111111111111111111111111111
Andina Royal Resort,Lima,2.5025,197.389,111111111111111111111111111111
Valle Verde Inn,Cusco,4.87355,175.618,111111111111111111111111111111
Grand Plaza Hotel,Santiago,1.37953,197.46,111111111111111111111111111111
Central Boutique,Buenos Aires,4.36801,105.773,111111111111111111111111111111
Resort Las Americas,Arequipa,2.08487,154.192,111111111111111111111111111111
Vista Hermosa Hotel,Lima,1.98298,52.5909,111111111111111111111111111111
Andina Royal Resort,Lima,4.48014,181.993,111111111111111111111111111111
Mirador Suites,Lima,3.11474,66.3732,111111111111111111111111111111
EcoLodge Imperial,Buenos Aires,4.79306,123.851,111111111111111111111111111111
Grand Plaza Hotel,Cusco,4.87305,83.6516,111111111111111111111111111111
Mirador Suites,Lima,2.80865,166.551,111111111111111111111111111111
Andina Royal Resort,Buenos Aires,3.12066,54.1732,111111111111111111111111111111
Vista Hermosa Hotel,Arequipa,3.85665,175.626,111111111111111111111111111111
Resort Las Americas,Lima,3.90478,135.253,111111111111111111111111111111
EcoLodge Imperial,Santiago,1.06698,173.901,111111111111111111111111111111
EcoLodge Imperial,Arequipa,1.01703,184.608,111111111111111111111111111111
Hostal El Viajero,Santiago,1.30289,106.153,111111111111111111111111111111
Resort Las Americas,Sao Paulo,3.13667,191.529,111111111111111111111111111111
Valle Verde Inn,Lima,3.86558,142.936,111111111111111111111111111111
Grand Plaza Hotel,Lima,3.90711,178.204,111111111111111111111111111111
Resort Las Americas,Buenos Aires,1.77364,174.642,111111111111111111111111111111
Mirador Suites,Lima,4.06718,148.372,111111111111111111111111111111
Grand Plaza Hotel,Lima,1.24258,91.2814,111111111111111111111111111111
EcoLodge Imperial,Lima,1.43513,166.251,111111111111111111111111111111
Mirador Suites,Lima,3.17241,51.4141,111111111111111111111111111111
Mirador Suites,Piura,4.83696,52.7576,111111111111111111111111111111
Grand Plaza Hotel,Piura,3.9002,107.038,111111111111111111111111111111
Hostal El Viajero,Cusco,2.69442,57.5433,111111111111111111111111111111
Hostal El Viajero,Cusco,2.06251,71.2571,111111111111111111111111111111
Grand Plaza Hotel,Lima,1.85423,99.0148,111111111111111111111111111111
Mirador Suites,Piura,4.3519,108.315,111111111111111111111111111111
Vista Hermosa Hotel,Piura,4.06859,64.5809,111111111111111111111111111111
Hostal El Viajero,Piura,3.12537,122.722,111111111111111111111111111111
Resort Las Americas,Lima,3.78442,142.772,111111111111111111111111111111
Valle Verde Inn,Buenos Aires,1.27349,147.403,111111111111111111111111111111
Valle Verde Inn,Sao Paulo,1.89526,171.037,111111111111111111111111111111
Andina Royal Resort,Arequipa,4.25559,82.9019,111111111111111111111111111111
Valle Verde Inn,Cusco,3.88684,81.5405,111111111111111111111111111111
Grand Plaza Hotel,Cusco,3.95426,192.771,111111111111111111111111111111
EcoLodge Imperial,Lima,1.89261,64.8451,111111111111111111111111111111
Hotel Sol Dorado,Buenos Aires,2.85885,66.5178,111111111111111111111111111111
Valle Verde Inn,Santiago,4.99754,129.469,111111111111111111111111111111
Grand Plaza Hotel,Santiago,1.65187,51.1079,111111111111111111111111111111
Hotel Sol Dorado,Sao Paulo,2.95129,188.903,111111111111111111111111111111
Andina Royal Resort,Arequipa,3.52324,152.136,111111111111111111111111111111
Central Boutique,Arequipa,2.77991,96.3209,111111111111111111111111111111
Vista Hermosa Hotel,Arequipa,3.66172,151.228,111111111111111111111111111111
Resort Las Americas,Arequipa,1.65659,169.53,111111111111111111111111111111
Central Boutique,Cusco,2.68715,175.626,111111111111111111111111111111
Central Boutique,Lima,2.79299,56.0178,111111111111111111111111111111
Central Boutique,Sao Paulo,2.25728,160.975,111111111111111111111111111111
EcoLodge Imperial,Sao Paulo,3.98855,58.6387,111111111111111111111111111111
Valle Verde Inn,Buenos Aires,2.93939,139.296,111111111111111111111111111111
Vista Hermosa Hotel,Arequipa,4.69366,66.4501,111111111111111111111111111111
Hotel Sol Dorado,Buenos Aires,1.72001,178.374,111111111111111111111111111111
Mirador Suites,Santiago,3.65412,143.898,111111111111111111111111111111
Mirador Suites,Buenos Aires,2.7228,191.853,111111111111111111111111111111
Resort Las Americas,Lima,2.20135,176.181,111111111111111111111111111111
Hotel Sol Dorado,Lima,4.53449,187.922,111111111111111111111111111111
Vista Hermosa Hotel,Lima,4.03669,162.443,111111111111111111111111111111
Hotel Sol Dorado,Buenos Aires,4.03549,69.324,111111111111111111111111111111
Resort Las Americas,Lima,2.79042,56.6177,111111111111111111111111111111
Resort Las Americas,Buenos Aires,3.67027,98.9817,111111111111111111111111111111
Grand Plaza Hotel,Lima,1.71787,116.413,111111111111111111111111111111
Mirador Suites,Sao Paulo,1.13161,151.847,111111111111111111111111111111
Hotel Sol Dorado,Lima,3.64745,73.7695,111111111111111111111111111111
Valle Verde Inn,Lima,2.75386,109.31,111111111111111111111111111111
Vista Hermosa Hotel,Bogota,3.17073,188.833,111111111111111111111111111111
Central Boutique,Santiago,2.98237,71.421,111111111111111111111111111111
Resort Las Americas,Buenos Aires,3.27423,94.4339,111111111111111111111111111111
Andina Royal Resort,Arequipa,3.42144,179.492,111111111111111111111111111111
Resort Las Americas,Sao Paulo,2.10298,59.613,111111111111111111111111111111
Andina Royal Resort,Lima,3.11329,195.353,111111111111111111111111111111
Vista Hermosa Hotel,Cusco,4.48804,96.0677,111111111111111111111111111111
Hotel Sol Dorado,Bogota,1.77568,78.1568,111111111111111111111111111111
Vista Hermosa Hotel,Arequipa,1.84154,186.563,111111111111111111111111111111
Resort Las Americas,Arequipa,3.76912,131.558,111111111111111111111111111111
Hostal El Viajero,Lima,4.46662,160.788,111111111111111111111111111111
Hostal El Viajero,Lima,3.84259,172.402,111111111111111111111111111111
Hostal El Viajero,Santiago,3.74048,151.802,111111111111111111111111111111
Grand Plaza Hotel,Lima,3.6797,87.7345,111111111111111111111111111111
Valle Verde Inn,Lima,4.45193,170.821,111111111111111111111111111111
EcoLodge Imperial,Lima,1.97861,73.394,111111111111111111111111111111
Mirador Suites,Sao Paulo,1.934,157.309,111111111111111111111111111111
Mirador Suites,Santiago,3.50609,193.127,111111111111111111111111111111
Central Boutique,Santiago,2.59818,132.469,111111111111111111111111111111
Vista Hermosa Hotel,Buenos Aires,4.24129,193.556,111111111111111111111111111111
EcoLodge Imperial,Cusco,2.80972,84.772,111111111111111111111111111111
Hostal El Viajero,Arequipa,1.40572,80.1398,111111111111111111111111111111
Vista Hermosa Hotel,Buenos Aires,2.88101,143.373,111111111111111111111111111111
Hotel Sol Dorado,Cusco,4.07256,118.124,111111111111111111111111111111
Andina Royal Resort,Lima,3.32415,198.017,111111111111111111111111111111
EcoLodge Imperial,Arequipa,2.90427,174.632,111111111111111111111111111111
Hostal El Viajero,Lima,4.13223,168.125,111111111111111111111111111111
Resort Las Americas,Lima,1.50808,86.3129,111111111111111111111111111111
Hotel Sol Dorado,Santiago,4.97751,117.309,111111111111111111111111111111
Hotel Sol Dorado,Cusco,1.47827,129.136,111111111111111111111111111111
Mirador Suites,Cusco,1.19744,128.12,111111111111111111111111111111
Andina Royal Resort,Buenos Aires,2.50196,109.109,111111111111111111111111111111
Hotel Sol Dorado,Arequipa,3.28781,108.422,111111111111111111111111111111
Hostal El Viajero,Bogota,2.04163,69.5748,111111111111111111111111111111
Hostal El Viajero,Piura,2.61318,79.9247,111111111111111111111111111111
Central Boutique,Santiago,4.33625,166.463,111111111111111111111111111111
Hotel Sol Dorado,Buenos Aires,3.40529,142.092,111111111111111111111111111111
Grand Plaza Hotel,Bogota,4.11332,61.7608,111111111111111111111111111111
EcoLodge Imperial,Arequipa,3.6205,158.378,111111111111111111111111111111
Resort Las Americas,Buenos Aires,3.41779,114.824,111111111111111111111111111111
Grand Plaza Hotel,Cusco,4.86188,166.995,111111111111111111111111111111
Valle Verde Inn,Lima,4.18285,103.585,111111111111111111111111111111
Grand Plaza Hotel,Bogota,4.71764,182.532,111111111111111111111111111111
Hotel Sol Dorado,Arequipa,1.2708,191.707,111111111111111111111111111111
Vista Hermosa Hotel,Lima,2.39878,147.323,111111111111111111111111111111
Hotel Sol Dorado,Lima,3.17523,54.2682,111111111111111111111111111111
Resort Las Americas,Buenos Aires,4.56009,104.867,111111111111111111111111111111
Grand Plaza Hotel,Cusco,3.48763,128.377,111111111111111111111111111111
Mirador Suites,Santiago,1.67197,164.682,111111111111111111111111111111
Central Boutique,Santiago,2.09899,165.719,111111111111111111111111111111
Andina Royal Resort,Buenos Aires,4.88371,93.3967,111111111111111111111111111111
Central Boutique,Sao Paulo,1.93823,99.8811,111111111111111111111111111111
Andina Royal Resort,Buenos Aires,1.58759,106.598,111111111111111111111111111111
Grand Plaza Hotel,Arequipa,4.95028,193.085,111111111111111111111111111111
Central Boutique,Lima,2.72551,110.261,111111111111111111111111111111
Resort Las Americas,Sao Paulo,2.93808,109.162,111111111111111111111111111111
Grand Plaza Hotel,Arequipa,3.56843,99.6642,111111111111111111111111111111
Vista Hermosa Hotel,Arequipa,2.34662,93.5964,111111111111111111111111111111
Vista Hermosa Hotel,Cusco,1.74086,83.7988,111111111111111111111111111111
Resort Las Americas,Cusco,2.03752,90.7113,111111111111111111111111111111
Grand Plaza Hotel,Santiago,2.20103,97.6091,111111111111111111111111111111
Hostal El Viajero,Buenos Aires,1.04954,100.755,111111111111111111111111111111
Mirador Suites,Piura,1.66197,129.717,111111111111111111111111111111
Hostal El Viajero,Sao Paulo,1.59782,68.8223,111111111111111111111111111111
Hostal El Viajero,Lima,3.62446,168.056,111111111111111111111111111111
Grand Plaza Hotel,Arequipa,4.9462,60.6128,111111111111111111111111111111
Central Boutique,Lima,4.38977,169.703,111111111111111111111111111111
Central Boutique,Cusco,3.84488,165.008,111111111111111111111111111111
Mirador Suites,Buenos Aires,3.75507,156.227,111111111111111111111111111111
EcoLodge Imperial,Arequipa,4.10014,180.178,111111111111111111111111111111
Hotel Sol Dorado,Arequipa,4.30558,96.3986,111111111111111111111111111111
Resort Las Americas,Piura,2.31038,86.3269,111111111111111111111111111111
Hostal El Viajero,Bogota,1.59287,127.599,111111111111111111111111111111
Hostal El Viajero,Lima,1.75935,70.04,111111111111111111111111111111
Central Boutique,Lima,3.77774,180.326,111111111111111111111111111111
Central Boutique,Cusco,4.52587,148.546,111111111111111111111111111111
Vista Hermosa Hotel,Arequipa,4.69905,99.5527,111111111111111111111111111111
Hostal El Viajero,Santiago,3.96082,126.361,111111111111111111111111111111
Andina Royal Resort,Arequipa,3.27243,61.9807,111111111111111111111111111111
Hotel Sol Dorado,Lima,4.87178,94.3871,111111111111111111111111111111
Valle Verde Inn,Bogota,2.24855,155.114,111111111111111111111111111111
Vista Hermosa Hotel,Lima,4.72826,136.71,111111111111111111111111111111
Vista Hermosa Hotel,Bogota,3.19942,96.7876,111111111111111111111111111111
Vista Hermosa Hotel,Lima,4.99343,186.435,111111111111111111111111111111
Andina Royal Resort,Arequipa,1.72573,109.194,111111111111111111111111111111
Andina Royal Resort,Lima,2.69337,176.85,111111111111111111111111111111
EcoLodge Imperial,Santiago,2.0904,105.7,111111111111111111111111111111
Valle Verde Inn,Santiago,1.54178,132.424,111111111111111111111111111111
Hotel Sol Dorado,Santiago,3.91211,188.745,111111111111111111111111111111
EcoLodge Imperial,Arequipa,3.96786,70.8141,111111111111111111111111111111
Resort Las Americas,Lima,4.38046,188.88,111111111111111111111111111111
EcoLodge Imperial,Piura,4.4424,78.4322,111111111111111111111111111111
Valle Verde Inn,Piura,3.00497,189.472,111111111111111111111111111111
Valle Verde Inn,Santiago,3.75204,78.4151,111111111111111111111111111111
Mirador Suites,Cusco,1.13357,59.3062,111111111111111111111111111111
Central Boutique,Arequipa,3.33539,53.5889,111111111111111111111111111111
Resort Las Americas,Cusco,2.22594,114.929,111111111111111111111111111111
Mirador Suites,Bogota,2.99129,129.048,111111111111111111111111111111
Hostal El Viajero,Sao Paulo,3.54942,147.248,111111111111111111111111111111
Resort Las Americas,Cusco,3.64505,191.816,111111111111111111111111111111
EcoLodge Imperial,Lima,2.82516,168.71,111111111111111111111111111111
Hostal El Viajero,Buenos Aires,3.17576,129.448,111111111111111111111111111111
Hotel Sol Dorado,Santiago,4.4626,78.7447,111111111111111111111111111111
Grand Plaza Hotel,Bogota,3.9973,58.6559,111111111111111111111111111111
Hotel Sol Dorado,Sao Paulo,3.27682,166.294,111111111111111111111111111111
Andina Royal Resort,Buenos Aires,3.22164,101.673,111111111111111111111111111111
Andina Royal Resort,Arequipa,2.03047,185.516,111111111111111111111111111111
Mirador Suites,Lima,4.86899,71.4581,111111111111111111111111111111
Resort Las Americas,Santiago,2.98523,189.528,111111111111111111111111111111
Valle Verde Inn,Santiago,1.3114,169.383,111111111111111111111111111111
Hotel Sol Dorado,Bogota,4.01022,54.8088,111111111111111111111111111111
Grand Plaza Hotel,Lima,3.96737,74.1601,111111111111111111111111111111
Mirador Suites,Lima,1.64901,196.644,111111111111111111111111111111
Resort Las Americas,Cusco,2.44366,53.5086,111111111111111111111111111111
Resort Las Americas,Buenos Aires,3.99197,85.4191,111111111111111111111111111111
Hostal El Viajero,Sao Paulo,3.03271,56.8511,111111111111111111111111111111
Vista Hermosa Hotel,Buenos Aires,1.04963,171.276,111111111111111111111111111111
Andina Royal Resort,Lima,2.02346,119.505,111111111111111111111111111111
EcoLodge Imperial,Piura,1.73381,121.682,111111111111111111111111111111
Grand Plaza Hotel,Santiago,3.95094,58.4047,111111111111111111111111111111
Resort Las Americas,Piura,3.58136,80.8275,111111111111111111111111111111
Andina Royal Resort,Santiago,2.25869,75.7445,111111111111111111111111111111
Vista Hermosa Hotel,Bogota,3.91017,110.85,111111111111111111111111111111
Hotel Sol Dorado,Lima,2.80103,128.599,111111111111111111111111111111
Resort Las Americas,Lima,4.09574,81.3416,111111111111111111111111111111
Valle Verde Inn,Lima,4.40612,150.9,111111111111111111111111111111
Valle Verde Inn,Lima,4.02378,58.1427,111111111111111111111111111111
EcoLodge Imperial,Cusco,3.03621,65.3898,111111111111111111111111111111
Mirador Suites,Lima,1.46779,118.341,111111111111111111111111111111
Grand Plaza Hotel,Arequipa,1.11484,140.494,111111111111111111111111111111
Resort Las Americas,Buenos Aires,1.34939,108.981,111111111111111111111111111111
Hotel Sol Dorado,Sao Paulo,3.96717,88.4572,111111111111111111111111111111
Resort Las Americas,Lima,1.52403,118.674,111111111111111111111111111111
Hotel Sol Dorado,Lima,2.74938,196.365,111111111111111111111111111111
Grand Plaza Hotel,Lima,4.37683,116.549,111111111111111111111111111111
Resort Las Americas,Lima,4.5327,166.166,111111111111111111111111111111
Hotel Sol Dorado,Lima,4.31513,82.7377,111111111111111111111111111111
Vista Hermosa Hotel,Lima,1.46025,111.245,111111111111111111111111111111
Hostal El Viajero,Lima,3.17925,87.0321,111111111111111111111111111111
Mirador Suites,Santiago,4.25508,155.265,111111111111111111111111111111
Resort Las Americas,Bogota,2.5728,50.9498,111111111111111111111111111111
Central Boutique,Bogota,1.27536,115.373,111111111111111111111111111111
EcoLodge Imperial,Arequipa,4.68084,64.6424,111111111111111111111111111111
Hotel Sol Dorado,Piura,2.63231,173.329,111111111111111111111111111111
Andina Royal Resort,Bogota,2.13047,174.856,111111111111111111111111111111
Valle Verde Inn,Cusco,4.59417,149.66,111111111111111111111111111111
Grand Plaza Hotel,Piura,4.30818,197.167,111111111111111111111111111111
Resort Las Americas,Sao Paulo,3.33967,105.204,111111111111111111111111111111
Hotel Sol Dorado,Buenos Aires,3.14518,54.7439,111111111111111111111111111111
Central Boutique,Lima,2.99441,159.402,111111111111111111111111111111
Mirador Suites,Buenos Aires,2.99604,193.047,111111111111111111111111111111
Grand Plaza Hotel,Cusco,4.78434,137.375,111111111111111111111111111111
Grand Plaza Hotel,Bogota,2.18085,135.754,111111111111111111111111111111
Hotel Sol Dorado,Arequipa,3.74108,156.948,111111111111111111111111111111
Valle Verde Inn,Lima,4.50305,78.6708,111111111111111111111111111111
EcoLodge Imperial,Bogota,3.37915,66.3261,111111111111111111111111111111
EcoLodge Imperial,Piura,2.03467,148.211,111111111111111111111111111111
Resort Las Americas,Lima,3.15122,58.1059,111111111111111111111111111111
Mirador Suites,Cusco,1.36641,95.2554,111111111111111111111111111111
Central Boutique,Piura,1.96506,189.258,111111111111111111111111111111
EcoLodge Imperial,Cusco,4.86867,103.39,111111111111111111111111111111
Resort Las Americas,Arequipa,2.14712,112.698,111111111111111111111111111111
Hostal El Viajero,Buenos Aires,4.41954,168.08,111111111111111111111111111111
